5.037314042270090164e-01,5.037314042270090164e-01,5.037314042270090164e-01,5.037314042270090164e-01,5.037314042270090164e-01,5.037314042270090164e-01,5.037314042270090164e-01,5.037314042270090164e-01,5.037314042270090164e-01,5.037314042270090164e-01
3.409047285716960626e-03,3.409047285716960626e-03,3.409047285716960626e-03,3.409047285716960626e-03,3.409047285716960626e-03,3.409047285716960626e-03,3.409047285716960626e-03,3.409047285716960626e-03,3.409047285716960626e-03,3.409047285716960626e-03
3.822767663581354558e-01,3.822767663581354558e-01,3.822767663581354558e-01,3.822767663581354558e-01,3.822767663581354558e-01,3.822767663581354558e-01,3.822767663581354558e-01,3.822767663581354558e-01,3.822767663581354558e-01,3.822767663581354558e-01
3.516719081783539758e-01,3.516719081783539758e-01,3.516719081783539758e-01,3.516719081783539758e-01,3.516719081783539758e-01,3.516719081783539758e-01,3.516719081783539758e-01,3.516719081783539758e-01,3.516719081783539758e-01,3.516719081783539758e-01
2.142337546085070210e-01,2.142337546085070210e-01,2.142337546085070210e-01,2.142337546085070210e-01,2.142337546085070210e-01,2.142337546085070210e-01,2.142337546085070210e-01,2.142337546085070210e-01,2.142337546085070210e-01,2.142337546085070210e-01
1.108441523104874982e+00,1.108441523104874982e+00,1.108441523104874982e+00,1.108441523104874982e+00,1.108441523104874982e+00,1.108441523104874982e+00,1.108441523104874982e+00,1.108441523104874982e+00,1.108441523104874982e+00,1.108441523104874982e+00
2.864351244741835101e-17,2.864351244741835101e-17,2.864351244741835101e-17,2.864351244741835101e-17,2.864351244741835101e-17,2.864351244741835101e-17,2.864351244741835101e-17,2.864351244741835101e-17,2.864351244741835101e-17,2.864351244741835101e-17
9.106503118401646502e-01,9.106503118401646502e-01,9.106503118401646502e-01,9.106503118401646502e-01,9.106503118401646502e-01,9.106503118401646502e-01,9.106503118401646502e-01,9.106503118401646502e-01,9.106503118401646502e-01,9.106503118401646502e-01
7.947826866872501062e-02,7.947826866872501062e-02,7.947826866872501062e-02,7.947826866872501062e-02,7.947826866872501062e-02,7.947826866872501062e-02,7.947826866872501062e-02,7.947826866872501062e-02,7.947826866872501062e-02,7.947826866872501062e-02
1.023980109826125418e+00,1.023980109826125418e+00,1.023980109826125418e+00,1.023980109826125418e+00,1.023980109826125418e+00,1.023980109826125418e+00,1.023980109826125418e+00,1.023980109826125418e+00,1.023980109826125418e+00,1.023980109826125418e+00
6.316322952711559413e-01,6.316322952711559413e-01,6.316322952711559413e-01,6.316322952711559413e-01,6.316322952711559413e-01,6.316322952711559413e-01,6.316322952711559413e-01,6.316322952711559413e-01,6.316322952711559413e-01,6.316322952711559413e-01
1.719598432046920200e+00,1.719598432046920200e+00,1.719598432046920200e+00,1.719598432046920200e+00,1.719598432046920200e+00,1.719598432046920200e+00,1.719598432046920200e+00,1.719598432046920200e+00,1.719598432046920200e+00,1.719598432046920200e+00
5.834726197657906788e-01,5.834726197657906788e-01,5.834726197657906788e-01,5.834726197657906788e-01,5.834726197657906788e-01,5.834726197657906788e-01,5.834726197657906788e-01,5.834726197657906788e-01,5.834726197657906788e-01,5.834726197657906788e-01
5.518760875248734932e-01,5.518760875248734932e-01,5.518760875248734932e-01,5.518760875248734932e-01,5.518760875248734932e-01,5.518760875248734932e-01,5.518760875248734932e-01,5.518760875248734932e-01,5.518760875248734932e-01,5.518760875248734932e-01
4.991985032407831766e-08,4.991985032407831766e-08,4.991985032407831766e-08,4.991985032407831766e-08,4.991985032407831766e-08,4.991985032407831766e-08,4.991985032407831766e-08,4.991985032407831766e-08,4.991985032407831766e-08,4.991985032407831766e-08
2.598096294035606713e-02,2.598096294035606713e-02,2.598096294035606713e-02,2.598096294035606713e-02,2.598096294035606713e-02,2.598096294035606713e-02,2.598096294035606713e-02,2.598096294035606713e-02,2.598096294035606713e-02,2.598096294035606713e-02
3.692116208578223313e-01,3.692116208578223313e-01,3.692116208578223313e-01,3.692116208578223313e-01,3.692116208578223313e-01,3.692116208578223313e-01,3.692116208578223313e-01,3.692116208578223313e-01,3.692116208578223313e-01,3.692116208578223313e-01
5.802510901462791873e-03,5.802510901462791873e-03,5.802510901462791873e-03,5.802510901462791873e-03,5.802510901462791873e-03,5.802510901462791873e-03,5.802510901462791873e-03,5.802510901462791873e-03,5.802510901462791873e-03,5.802510901462791873e-03
4.930229171066423111e-01,4.930229171066423111e-01,4.930229171066423111e-01,4.930229171066423111e-01,4.930229171066423111e-01,4.930229171066423111e-01,4.930229171066423111e-01,4.930229171066423111e-01,4.930229171066423111e-01,4.930229171066423111e-01
2.590297689538320972e-02,2.590297689538320972e-02,2.590297689538320972e-02,2.590297689538320972e-02,2.590297689538320972e-02,2.590297689538320972e-02,2.590297689538320972e-02,2.590297689538320972e-02,2.590297689538320972e-02,2.590297689538320972e-02
2.492254835389767775e-01,2.492254835389767775e-01,2.492254835389767775e-01,2.492254835389767775e-01,2.492254835389767775e-01,2.492254835389767775e-01,2.492254835389767775e-01,2.492254835389767775e-01,2.492254835389767775e-01,2.492254835389767775e-01
3.789627466057667315e-01,3.789627466057667315e-01,3.789627466057667315e-01,3.789627466057667315e-01,3.789627466057667315e-01,3.789627466057667315e-01,3.789627466057667315e-01,3.789627466057667315e-01,3.789627466057667315e-01,3.789627466057667315e-01
2.636241297917552573e-01,2.636241297917552573e-01,2.636241297917552573e-01,2.636241297917552573e-01,2.636241297917552573e-01,2.636241297917552573e-01,2.636241297917552573e-01,2.636241297917552573e-01,2.636241297917552573e-01,2.636241297917552573e-01
6.269543425294128447e-01,6.269543425294128447e-01,6.269543425294128447e-01,6.269543425294128447e-01,6.269543425294128447e-01,6.269543425294128447e-01,6.269543425294128447e-01,6.269543425294128447e-01,6.269543425294128447e-01,6.269543425294128447e-01
4.051181151293776761e-01,4.051181151293776761e-01,4.051181151293776761e-01,4.051181151293776761e-01,4.051181151293776761e-01,4.051181151293776761e-01,4.051181151293776761e-01,4.051181151293776761e-01,4.051181151293776761e-01,4.051181151293776761e-01
6.711991973707996662e-02,6.711991973707996662e-02,6.711991973707996662e-02,6.711991973707996662e-02,6.711991973707996662e-02,6.711991973707996662e-02,6.711991973707996662e-02,6.711991973707996662e-02,6.711991973707996662e-02,6.711991973707996662e-02
9.837305215890500970e-03,9.837305215890500970e-03,9.837305215890500970e-03,9.837305215890500970e-03,9.837305215890500970e-03,9.837305215890500970e-03,9.837305215890500970e-03,9.837305215890500970e-03,9.837305215890500970e-03,9.837305215890500970e-03
4.892949185902721106e-12,4.892949185902721106e-12,4.892949185902721106e-12,4.892949185902721106e-12,4.892949185902721106e-12,4.892949185902721106e-12,4.892949185902721106e-12,4.892949185902721106e-12,4.892949185902721106e-12,4.892949185902721106e-12
7.124985250379052282e-01,7.124985250379052282e-01,7.124985250379052282e-01,7.124985250379052282e-01,7.124985250379052282e-01,7.124985250379052282e-01,7.124985250379052282e-01,7.124985250379052282e-01,7.124985250379052282e-01,7.124985250379052282e-01
2.943772317891312218e-01,2.943772317891312218e-01,2.943772317891312218e-01,2.943772317891312218e-01,2.943772317891312218e-01,2.943772317891312218e-01,2.943772317891312218e-01,2.943772317891312218e-01,2.943772317891312218e-01,2.943772317891312218e-01
3.778871859407343381e-01,3.778871859407343381e-01,3.778871859407343381e-01,3.778871859407343381e-01,3.778871859407343381e-01,3.778871859407343381e-01,3.778871859407343381e-01,3.778871859407343381e-01,3.778871859407343381e-01,3.778871859407343381e-01
8.884687386977733192e-01,8.884687386977733192e-01,8.884687386977733192e-01,8.884687386977733192e-01,8.884687386977733192e-01,8.884687386977733192e-01,8.884687386977733192e-01,8.884687386977733192e-01,8.884687386977733192e-01,8.884687386977733192e-01
5.314150769040834055e-01,5.314150769040834055e-01,5.314150769040834055e-01,5.314150769040834055e-01,5.314150769040834055e-01,5.314150769040834055e-01,5.314150769040834055e-01,5.314150769040834055e-01,5.314150769040834055e-01,5.314150769040834055e-01
5.042116370406234394e-01,5.042116370406234394e-01,5.042116370406234394e-01,5.042116370406234394e-01,5.042116370406234394e-01,5.042116370406234394e-01,5.042116370406234394e-01,5.042116370406234394e-01,5.042116370406234394e-01,5.042116370406234394e-01
8.020730270252902638e-01,8.020730270252902638e-01,8.020730270252902638e-01,8.020730270252902638e-01,8.020730270252902638e-01,8.020730270252902638e-01,8.020730270252902638e-01,8.020730270252902638e-01,8.020730270252902638e-01,8.020730270252902638e-01
2.009002211915050782e-05,2.009002211915050782e-05,2.009002211915050782e-05,2.009002211915050782e-05,2.009002211915050782e-05,2.009002211915050782e-05,2.009002211915050782e-05,2.009002211915050782e-05,2.009002211915050782e-05,2.009002211915050782e-05
6.316461633223420247e-01,6.316461633223420247e-01,6.316461633223420247e-01,6.316461633223420247e-01,6.316461633223420247e-01,6.316461633223420247e-01,6.316461633223420247e-01,6.316461633223420247e-01,6.316461633223420247e-01,6.316461633223420247e-01
4.956057835895985031e-01,4.956057835895985031e-01,4.956057835895985031e-01,4.956057835895985031e-01,4.956057835895985031e-01,4.956057835895985031e-01,4.956057835895985031e-01,4.956057835895985031e-01,4.956057835895985031e-01,4.956057835895985031e-01
6.997455913449122892e-07,6.997455913449122892e-07,6.997455913449122892e-07,6.997455913449122892e-07,6.997455913449122892e-07,6.997455913449122892e-07,6.997455913449122892e-07,6.997455913449122892e-07,6.997455913449122892e-07,6.997455913449122892e-07
1.487578610832362980e+00,1.487578610832362980e+00,1.487578610832362980e+00,1.487578610832362980e+00,1.487578610832362980e+00,1.487578610832362980e+00,1.487578610832362980e+00,1.487578610832362980e+00,1.487578610832362980e+00,1.487578610832362980e+00
2.404678113002917950e-01,2.404678113002917950e-01,2.404678113002917950e-01,2.404678113002917950e-01,2.404678113002917950e-01,2.404678113002917950e-01,2.404678113002917950e-01,2.404678113002917950e-01,2.404678113002917950e-01,2.404678113002917950e-01
9.856020237419165983e-03,9.856020237419165983e-03,9.856020237419165983e-03,9.856020237419165983e-03,9.856020237419165983e-03,9.856020237419165983e-03,9.856020237419165983e-03,9.856020237419165983e-03,9.856020237419165983e-03,9.856020237419165983e-03
1.569456093851251954e-01,1.569456093851251954e-01,1.569456093851251954e-01,1.569456093851251954e-01,1.569456093851251954e-01,1.569456093851251954e-01,1.569456093851251954e-01,1.569456093851251954e-01,1.569456093851251954e-01,1.569456093851251954e-01
2.559926494407861464e-01,2.559926494407861464e-01,2.559926494407861464e-01,2.559926494407861464e-01,2.559926494407861464e-01,2.559926494407861464e-01,2.559926494407861464e-01,2.559926494407861464e-01,2.559926494407861464e-01,2.559926494407861464e-01
1.031485935271237775e+00,1.031485935271237775e+00,1.031485935271237775e+00,1.031485935271237775e+00,1.031485935271237775e+00,1.031485935271237775e+00,1.031485935271237775e+00,1.031485935271237775e+00,1.031485935271237775e+00,1.031485935271237775e+00
7.588753547724797852e-18,7.588753547724797852e-18,7.588753547724797852e-18,7.588753547724797852e-18,7.588753547724797852e-18,7.588753547724797852e-18,7.588753547724797852e-18,7.588753547724797852e-18,7.588753547724797852e-18,7.588753547724797852e-18
6.229893983232949184e-01,6.229893983232949184e-01,6.229893983232949184e-01,6.229893983232949184e-01,6.229893983232949184e-01,6.229893983232949184e-01,6.229893983232949184e-01,6.229893983232949184e-01,6.229893983232949184e-01,6.229893983232949184e-01
2.406469397138994160e-01,2.406469397138994160e-01,2.406469397138994160e-01,2.406469397138994160e-01,2.406469397138994160e-01,2.406469397138994160e-01,2.406469397138994160e-01,2.406469397138994160e-01,2.406469397138994160e-01,2.406469397138994160e-01
9.833186526256552928e-03,9.833186526256552928e-03,9.833186526256552928e-03,9.833186526256552928e-03,9.833186526256552928e-03,9.833186526256552928e-03,9.833186526256552928e-03,9.833186526256552928e-03,9.833186526256552928e-03,9.833186526256552928e-03
1.935004016079225675e+00,1.935004016079225675e+00,1.935004016079225675e+00,1.935004016079225675e+00,1.935004016079225675e+00,1.935004016079225675e+00,1.935004016079225675e+00,1.935004016079225675e+00,1.935004016079225675e+00,1.935004016079225675e+00
2.080363689107070455e-03,2.080363689107070455e-03,2.080363689107070455e-03,2.080363689107070455e-03,2.080363689107070455e-03,2.080363689107070455e-03,2.080363689107070455e-03,2.080363689107070455e-03,2.080363689107070455e-03,2.080363689107070455e-03
9.583921247019806522e-01,9.583921247019806522e-01,9.583921247019806522e-01,9.583921247019806522e-01,9.583921247019806522e-01,9.583921247019806522e-01,9.583921247019806522e-01,9.583921247019806522e-01,9.583921247019806522e-01,9.583921247019806522e-01
3.643177730561942274e-01,3.643177730561942274e-01,3.643177730561942274e-01,3.643177730561942274e-01,3.643177730561942274e-01,3.643177730561942274e-01,3.643177730561942274e-01,3.643177730561942274e-01,3.643177730561942274e-01,3.643177730561942274e-01
4.688797063094094497e-01,4.688797063094094497e-01,4.688797063094094497e-01,4.688797063094094497e-01,4.688797063094094497e-01,4.688797063094094497e-01,4.688797063094094497e-01,4.688797063094094497e-01,4.688797063094094497e-01,4.688797063094094497e-01
9.642785513333604897e-01,9.642785513333604897e-01,9.642785513333604897e-01,9.642785513333604897e-01,9.642785513333604897e-01,9.642785513333604897e-01,9.642785513333604897e-01,9.642785513333604897e-01,9.642785513333604897e-01,9.642785513333604897e-01
1.419100379117227195e+00,1.419100379117227195e+00,1.419100379117227195e+00,1.419100379117227195e+00,1.419100379117227195e+00,1.419100379117227195e+00,1.419100379117227195e+00,1.419100379117227195e+00,1.419100379117227195e+00,1.419100379117227195e+00
2.198701350258791334e-11,2.198701350258791334e-11,2.198701350258791334e-11,2.198701350258791334e-11,2.198701350258791334e-11,2.198701350258791334e-11,2.198701350258791334e-11,2.198701350258791334e-11,2.198701350258791334e-11,2.198701350258791334e-11
8.409956022023425959e-01,8.409956022023425959e-01,8.409956022023425959e-01,8.409956022023425959e-01,8.409956022023425959e-01,8.409956022023425959e-01,8.409956022023425959e-01,8.409956022023425959e-01,8.409956022023425959e-01,8.409956022023425959e-01
3.830967456218087319e-02,3.830967456218087319e-02,3.830967456218087319e-02,3.830967456218087319e-02,3.830967456218087319e-02,3.830967456218087319e-02,3.830967456218087319e-02,3.830967456218087319e-02,3.830967456218087319e-02,3.830967456218087319e-02
3.747447031624481228e-01,3.747447031624481228e-01,3.747447031624481228e-01,3.747447031624481228e-01,3.747447031624481228e-01,3.747447031624481228e-01,3.747447031624481228e-01,3.747447031624481228e-01,3.747447031624481228e-01,3.747447031624481228e-01
8.243893471937195047e-06,8.243893471937195047e-06,8.243893471937195047e-06,8.243893471937195047e-06,8.243893471937195047e-06,8.243893471937195047e-06,8.243893471937195047e-06,8.243893471937195047e-06,8.243893471937195047e-06,8.243893471937195047e-06
2.980322634465427815e-16,2.980322634465427815e-16,2.980322634465427815e-16,2.980322634465427815e-16,2.980322634465427815e-16,2.980322634465427815e-16,2.980322634465427815e-16,2.980322634465427815e-16,2.980322634465427815e-16,2.980322634465427815e-16
2.576422992650507782e-01,2.576422992650507782e-01,2.576422992650507782e-01,2.576422992650507782e-01,2.576422992650507782e-01,2.576422992650507782e-01,2.576422992650507782e-01,2.576422992650507782e-01,2.576422992650507782e-01,2.576422992650507782e-01
2.055385175230045602e-01,2.055385175230045602e-01,2.055385175230045602e-01,2.055385175230045602e-01,2.055385175230045602e-01,2.055385175230045602e-01,2.055385175230045602e-01,2.055385175230045602e-01,2.055385175230045602e-01,2.055385175230045602e-01
2.892164554020507650e-01,2.892164554020507650e-01,2.892164554020507650e-01,2.892164554020507650e-01,2.892164554020507650e-01,2.892164554020507650e-01,2.892164554020507650e-01,2.892164554020507650e-01,2.892164554020507650e-01,2.892164554020507650e-01
2.180065635748331399e-01,2.180065635748331399e-01,2.180065635748331399e-01,2.180065635748331399e-01,2.180065635748331399e-01,2.180065635748331399e-01,2.180065635748331399e-01,2.180065635748331399e-01,2.180065635748331399e-01,2.180065635748331399e-01
4.855064528839339588e-03,4.855064528839339588e-03,4.855064528839339588e-03,4.855064528839339588e-03,4.855064528839339588e-03,4.855064528839339588e-03,4.855064528839339588e-03,4.855064528839339588e-03,4.855064528839339588e-03,4.855064528839339588e-03
2.355625942359958579e-05,2.355625942359958579e-05,2.355625942359958579e-05,2.355625942359958579e-05,2.355625942359958579e-05,2.355625942359958579e-05,2.355625942359958579e-05,2.355625942359958579e-05,2.355625942359958579e-05,2.355625942359958579e-05
1.033960087309458098e+00,1.033960087309458098e+00,1.033960087309458098e+00,1.033960087309458098e+00,1.033960087309458098e+00,1.033960087309458098e+00,1.033960087309458098e+00,1.033960087309458098e+00,1.033960087309458098e+00,1.033960087309458098e+00
1.736642577833956924e+00,1.736642577833956924e+00,1.736642577833956924e+00,1.736642577833956924e+00,1.736642577833956924e+00,1.736642577833956924e+00,1.736642577833956924e+00,1.736642577833956924e+00,1.736642577833956924e+00,1.736642577833956924e+00
7.178036021308483242e-03,7.178036021308483242e-03,7.178036021308483242e-03,7.178036021308483242e-03,7.178036021308483242e-03,7.178036021308483242e-03,7.178036021308483242e-03,7.178036021308483242e-03,7.178036021308483242e-03,7.178036021308483242e-03
1.232503538521569260e-08,1.232503538521569260e-08,1.232503538521569260e-08,1.232503538521569260e-08,1.232503538521569260e-08,1.232503538521569260e-08,1.232503538521569260e-08,1.232503538521569260e-08,1.232503538521569260e-08,1.232503538521569260e-08
6.474601150347227829e-01,6.474601150347227829e-01,6.474601150347227829e-01,6.474601150347227829e-01,6.474601150347227829e-01,6.474601150347227829e-01,6.474601150347227829e-01,6.474601150347227829e-01,6.474601150347227829e-01,6.474601150347227829e-01
7.999836113055261988e-01,7.999836113055261988e-01,7.999836113055261988e-01,7.999836113055261988e-01,7.999836113055261988e-01,7.999836113055261988e-01,7.999836113055261988e-01,7.999836113055261988e-01,7.999836113055261988e-01,7.999836113055261988e-01
1.382973249454765019e-01,1.382973249454765019e-01,1.382973249454765019e-01,1.382973249454765019e-01,1.382973249454765019e-01,1.382973249454765019e-01,1.382973249454765019e-01,1.382973249454765019e-01,1.382973249454765019e-01,1.382973249454765019e-01
1.446154163282290205e-17,1.446154163282290205e-17,1.446154163282290205e-17,1.446154163282290205e-17,1.446154163282290205e-17,1.446154163282290205e-17,1.446154163282290205e-17,1.446154163282290205e-17,1.446154163282290205e-17,1.446154163282290205e-17
5.577955003108192849e-05,5.577955003108192849e-05,5.577955003108192849e-05,5.577955003108192849e-05,5.577955003108192849e-05,5.577955003108192849e-05,5.577955003108192849e-05,5.577955003108192849e-05,5.577955003108192849e-05,5.577955003108192849e-05
6.759095773978980592e-02,6.759095773978980592e-02,6.759095773978980592e-02,6.759095773978980592e-02,6.759095773978980592e-02,6.759095773978980592e-02,6.759095773978980592e-02,6.759095773978980592e-02,6.759095773978980592e-02,6.759095773978980592e-02
1.415305131831008589e+00,1.415305131831008589e+00,1.415305131831008589e+00,1.415305131831008589e+00,1.415305131831008589e+00,1.415305131831008589e+00,1.415305131831008589e+00,1.415305131831008589e+00,1.415305131831008589e+00,1.415305131831008589e+00
2.191932418522045956e-01,2.191932418522045956e-01,2.191932418522045956e-01,2.191932418522045956e-01,2.191932418522045956e-01,2.191932418522045956e-01,2.191932418522045956e-01,2.191932418522045956e-01,2.191932418522045956e-01,2.191932418522045956e-01
1.383830293028571468e-01,1.383830293028571468e-01,1.383830293028571468e-01,1.383830293028571468e-01,1.383830293028571468e-01,1.383830293028571468e-01,1.383830293028571468e-01,1.383830293028571468e-01,1.383830293028571468e-01,1.383830293028571468e-01
5.070698387746503961e-05,5.070698387746503961e-05,5.070698387746503961e-05,5.070698387746503961e-05,5.070698387746503961e-05,5.070698387746503961e-05,5.070698387746503961e-05,5.070698387746503961e-05,5.070698387746503961e-05,5.070698387746503961e-05
4.418343345034999592e-01,4.418343345034999592e-01,4.418343345034999592e-01,4.418343345034999592e-01,4.418343345034999592e-01,4.418343345034999592e-01,4.418343345034999592e-01,4.418343345034999592e-01,4.418343345034999592e-01,4.418343345034999592e-01
5.780373920906730634e-01,5.780373920906730634e-01,5.780373920906730634e-01,5.780373920906730634e-01,5.780373920906730634e-01,5.780373920906730634e-01,5.780373920906730634e-01,5.780373920906730634e-01,5.780373920906730634e-01,5.780373920906730634e-01
1.530558193424709001e+00,1.530558193424709001e+00,1.530558193424709001e+00,1.530558193424709001e+00,1.530558193424709001e+00,1.530558193424709001e+00,1.530558193424709001e+00,1.530558193424709001e+00,1.530558193424709001e+00,1.530558193424709001e+00
1.126393576039781824e-01,1.126393576039781824e-01,1.126393576039781824e-01,1.126393576039781824e-01,1.126393576039781824e-01,1.126393576039781824e-01,1.126393576039781824e-01,1.126393576039781824e-01,1.126393576039781824e-01,1.126393576039781824e-01
3.394005727730232125e-01,3.394005727730232125e-01,3.394005727730232125e-01,3.394005727730232125e-01,3.394005727730232125e-01,3.394005727730232125e-01,3.394005727730232125e-01,3.394005727730232125e-01,3.394005727730232125e-01,3.394005727730232125e-01
3.081260187499631487e-01,3.081260187499631487e-01,3.081260187499631487e-01,3.081260187499631487e-01,3.081260187499631487e-01,3.081260187499631487e-01,3.081260187499631487e-01,3.081260187499631487e-01,3.081260187499631487e-01,3.081260187499631487e-01
7.220639023412571689e-01,7.220639023412571689e-01,7.220639023412571689e-01,7.220639023412571689e-01,7.220639023412571689e-01,7.220639023412571689e-01,7.220639023412571689e-01,7.220639023412571689e-01,7.220639023412571689e-01,7.220639023412571689e-01
2.013258648635757042e-01,2.013258648635757042e-01,2.013258648635757042e-01,2.013258648635757042e-01,2.013258648635757042e-01,2.013258648635757042e-01,2.013258648635757042e-01,2.013258648635757042e-01,2.013258648635757042e-01,2.013258648635757042e-01
2.643864857648957067e-01,2.643864857648957067e-01,2.643864857648957067e-01,2.643864857648957067e-01,2.643864857648957067e-01,2.643864857648957067e-01,2.643864857648957067e-01,2.643864857648957067e-01,2.643864857648957067e-01,2.643864857648957067e-01
3.162498790425669615e-01,3.162498790425669615e-01,3.162498790425669615e-01,3.162498790425669615e-01,3.162498790425669615e-01,3.162498790425669615e-01,3.162498790425669615e-01,3.162498790425669615e-01,3.162498790425669615e-01,3.162498790425669615e-01
1.863828140709474770e-03,1.863828140709474770e-03,1.863828140709474770e-03,1.863828140709474770e-03,1.863828140709474770e-03,1.863828140709474770e-03,1.863828140709474770e-03,1.863828140709474770e-03,1.863828140709474770e-03,1.863828140709474770e-03
4.467851385685220497e-10,4.467851385685220497e-10,4.467851385685220497e-10,4.467851385685220497e-10,4.467851385685220497e-10,4.467851385685220497e-10,4.467851385685220497e-10,4.467851385685220497e-10,4.467851385685220497e-10,4.467851385685220497e-10
4.634939294652872226e-05,4.634939294652872226e-05,4.634939294652872226e-05,4.634939294652872226e-05,4.634939294652872226e-05,4.634939294652872226e-05,4.634939294652872226e-05,4.634939294652872226e-05,4.634939294652872226e-05,4.634939294652872226e-05
8.797713772110938857e-01,8.797713772110938857e-01,8.797713772110938857e-01,8.797713772110938857e-01,8.797713772110938857e-01,8.797713772110938857e-01,8.797713772110938857e-01,8.797713772110938857e-01,8.797713772110938857e-01,8.797713772110938857e-01
3.112655062577849852e-01,3.112655062577849852e-01,3.112655062577849852e-01,3.112655062577849852e-01,3.112655062577849852e-01,3.112655062577849852e-01,3.112655062577849852e-01,3.112655062577849852e-01,3.112655062577849852e-01,3.112655062577849852e-01
5.153498051935652136e-01,5.153498051935652136e-01,5.153498051935652136e-01,5.153498051935652136e-01,5.153498051935652136e-01,5.153498051935652136e-01,5.153498051935652136e-01,5.153498051935652136e-01,5.153498051935652136e-01,5.153498051935652136e-01
4.150835158755920018e-01,4.150835158755920018e-01,4.150835158755920018e-01,4.150835158755920018e-01,4.150835158755920018e-01,4.150835158755920018e-01,4.150835158755920018e-01,4.150835158755920018e-01,4.150835158755920018e-01,4.150835158755920018e-01
1.037814301297339536e+00,1.037814301297339536e+00,1.037814301297339536e+00,1.037814301297339536e+00,1.037814301297339536e+00,1.037814301297339536e+00,1.037814301297339536e+00,1.037814301297339536e+00,1.037814301297339536e+00,1.037814301297339536e+00
2.897882606924266548e-03,2.897882606924266548e-03,2.897882606924266548e-03,2.897882606924266548e-03,2.897882606924266548e-03,2.897882606924266548e-03,2.897882606924266548e-03,2.897882606924266548e-03,2.897882606924266548e-03,2.897882606924266548e-03
2.980512941047591124e-01,2.980512941047591124e-01,2.980512941047591124e-01,2.980512941047591124e-01,2.980512941047591124e-01,2.980512941047591124e-01,2.980512941047591124e-01,2.980512941047591124e-01,2.980512941047591124e-01,2.980512941047591124e-01
4.041966506543888994e-08,4.041966506543888994e-08,4.041966506543888994e-08,4.041966506543888994e-08,4.041966506543888994e-08,4.041966506543888994e-08,4.041966506543888994e-08,4.041966506543888994e-08,4.041966506543888994e-08,4.041966506543888994e-08
9.552658563907413015e-14,9.552658563907413015e-14,9.552658563907413015e-14,9.552658563907413015e-14,9.552658563907413015e-14,9.552658563907413015e-14,9.552658563907413015e-14,9.552658563907413015e-14,9.552658563907413015e-14,9.552658563907413015e-14
4.055027110270017360e-02,4.055027110270017360e-02,4.055027110270017360e-02,4.055027110270017360e-02,4.055027110270017360e-02,4.055027110270017360e-02,4.055027110270017360e-02,4.055027110270017360e-02,4.055027110270017360e-02,4.055027110270017360e-02
1.138036342679796142e+00,1.138036342679796142e+00,1.138036342679796142e+00,1.138036342679796142e+00,1.138036342679796142e+00,1.138036342679796142e+00,1.138036342679796142e+00,1.138036342679796142e+00,1.138036342679796142e+00,1.138036342679796142e+00
